country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Turkey,Super Lig 2018/2019,Bursaspor - Trabzonspor,"Friday, 12 Apr 2019, 17:30",0:1,Asianodds,2.34,2.31,3.53,3.6,3.05,3.15
Turkey,Super Lig 2018/2019,Bursaspor - Trabzonspor,"Friday, 12 Apr 2019, 17:30",0:1,Marathonbet,2.62,2.28,3.46,3.46,2.64,3.1
Turkey,Super Lig 2018/2019,Bursaspor - Trabzonspor,"Friday, 12 Apr 2019, 17:30",0:1,Pinnacle,2.46,2.33,3.47,3.54,2.92,3.13
Scotland,League One 2013/2014,East Fife - Stirling,"Sunday, 18 May 2014, 15:00",0:2,Marathonbet,2.38,2.5,3.6,3.75,3.0,2.75
Scotland,League One 2013/2014,East Fife - Stirling,"Sunday, 18 May 2014, 15:00",0:2,Pinnacle,2.38,2.57,3.58,3.58,3.02,2.78
Germany,3. Liga 2012/2013,Stuttgart II - VfL Osnabruck,"Saturday, 03 Nov 2012, 14:00",1:2,Marathonbet,3.05,3.35,3.2,3.1,2.4,2.27
Germany,3. Liga 2012/2013,Stuttgart II - VfL Osnabruck,"Saturday, 03 Nov 2012, 14:00",1:2,Pinnacle,3.08,3.4,3.24,3.26,2.49,2.33
England,Championship 2013/2014,Leicester - Leeds,"Sunday, 11 Aug 2013, 16:30",0:0,Marathonbet,1.8,1.91,3.7,3.6,5.0,4.45
England,Championship 2013/2014,Leicester - Leeds,"Sunday, 11 Aug 2013, 16:30",0:0,Pinnacle,1.71,1.86,3.97,3.68,5.3,4.72
Brazil,Série A 2011,Flamengo RJ - Ceara,"Sunday, 24 Jul 2011, 01:00",1:1,Pinnacle,1.52,1.92,4.3,3.63,7.05,4.47
Germany,Bundesliga 2011/2012,Freiburg - Schalke,"Saturday, 03 Mar 2012, 15:30",2:1,Pinnacle,4.05,3.24,3.78,3.39,1.96,2.4
Ireland,Premier Division 2013,Derry City - UC Dublin,"Friday, 10 May 2013, 19:45",2:4,Marathonbet,1.53,1.29,3.8,5.5,7.9,12.0
Ireland,Premier Division 2013,Derry City - UC Dublin,"Friday, 10 May 2013, 19:45",2:4,Pinnacle,1.37,1.29,5.0,6.0,10.14,12.2
Netherlands,Eerste Divisie 2015/2016,Achilles 29 - Den Bosch,"Sunday, 20 Sep 2015, 12:30",0:1,Marathonbet,2.6,3.05,3.7,3.68,2.7,2.35
Netherlands,Eerste Divisie 2015/2016,Achilles 29 - Den Bosch,"Sunday, 20 Sep 2015, 12:30",0:1,Pinnacle,2.72,3.02,3.68,3.67,2.6,2.37
Czech Republic,Division 2 2018/2019,Brno - Zizkov,"Sunday, 10 Mar 2019, 17:00",6:0,Asianodds,1.39,1.38,4.35,4.9,5.8,7.7
Czech Republic,Division 2 2018/2019,Brno - Zizkov,"Sunday, 10 Mar 2019, 17:00",6:0,Marathonbet,1.39,1.36,4.7,4.95,7.3,7.5
Czech Republic,Division 2 2018/2019,Brno - Zizkov,"Sunday, 10 Mar 2019, 17:00",6:0,Pinnacle,1.36,1.35,4.68,4.84,7.39,7.7
Austria,Tipico Bundesliga 2017/2018,Wolfsberger AC - Sturm Graz,"Sunday, 29 Oct 2017, 15:30",0:2,Asianodds,3.45,4.69,3.15,3.76,2.1,1.83
Austria,Tipico Bundesliga 2017/2018,Wolfsberger AC - Sturm Graz,"Sunday, 29 Oct 2017, 15:30",0:2,Marathonbet,3.62,4.75,3.4,3.8,2.2,1.81
Austria,Tipico Bundesliga 2017/2018,Wolfsberger AC - Sturm Graz,"Sunday, 29 Oct 2017, 15:30",0:2,Pinnacle,3.62,4.77,3.68,3.77,2.1,1.82
Sweden,Allsvenskan 2018,Orebro - Dalkurd,"Monday, 30 Apr 2018, 16:00",3:2,Asianodds,1.98,2.26,3.55,3.4,3.4,3.43
Sweden,Allsvenskan 2018,Orebro - Dalkurd,"Monday, 30 Apr 2018, 16:00",3:2,Marathonbet,2.15,2.24,3.5,3.42,3.64,3.48
Sweden,Allsvenskan 2018,Orebro - Dalkurd,"Monday, 30 Apr 2018, 16:00",3:2,Pinnacle,2.13,2.23,3.59,3.42,3.55,3.47
Austria,2. Liga 2018/2019,Amstetten - A. Klagenfurt,"Sunday, 12 May 2019, 08:30",3:1,Asianodds,2.62,2.59,3.5,3.41,2.31,2.84
Austria,2. Liga 2018/2019,Amstetten - A. Klagenfurt,"Sunday, 12 May 2019, 08:30",3:1,Marathonbet,2.8,2.54,3.52,3.32,2.43,2.8
Austria,2. Liga 2018/2019,Amstetten - A. Klagenfurt,"Sunday, 12 May 2019, 08:30",3:1,Pinnacle,2.7,2.59,3.43,3.41,2.59,2.84
Scotland,Premiership,Hamilton - Rangers,"Saturday, 29 Aug 2020, 16:30",0:2,Asianodds,22.56,25.5,8.76,9.43,1.16,1.15
Scotland,Premiership,Hamilton - Rangers,"Saturday, 29 Aug 2020, 16:30",0:2,Marathonbet,26.0,26.0,9.7,9.8,1.16,1.16
Scotland,Premiership,Hamilton - Rangers,"Saturday, 29 Aug 2020, 16:30",0:2,Pinnacle,18.67,18.42,8.43,8.37,1.14,1.15
Scotland,Division 1 2011/2012,Falkirk - Ross County,"Monday, 26 Dec 2011, 16:00",1:1,Pinnacle,2.38,2.87,3.52,3.46,3.06,2.52
England,Championship 2017/2018,Burton - Cardiff,"Saturday, 05 Aug 2017, 14:00",0:1,Marathonbet,2.65,3.2,3.3,3.25,2.95,2.5
England,Championship 2017/2018,Burton - Cardiff,"Saturday, 05 Aug 2017, 14:00",0:1,Pinnacle,2.64,3.26,3.32,3.27,2.9,2.45
England,Championship 2013/2014,Yeovil - Wigan,"Sunday, 10 Nov 2013, 16:00",0:1,Marathonbet,4.2,3.95,3.6,3.5,2.0,2.06
England,Championship 2013/2014,Yeovil - Wigan,"Sunday, 10 Nov 2013, 16:00",0:1,Pinnacle,4.25,4.09,3.72,3.62,1.92,2.0
Czech Republic,Division 2 2018/2019,Chrudim - Varnsdorf,"Saturday, 15 Sep 2018, 08:15",0:1,Asianodds,2.52,2.37,2.87,3.2,3.07,3.47
Czech Republic,Division 2 2018/2019,Chrudim - Varnsdorf,"Saturday, 15 Sep 2018, 08:15",0:1,Marathonbet,2.35,2.39,3.1,2.77,3.16,3.52
Czech Republic,Division 2 2018/2019,Chrudim - Varnsdorf,"Saturday, 15 Sep 2018, 08:15",0:1,Pinnacle,2.52,2.35,2.87,2.85,3.07,3.47
Poland,Ekstraklasa 2013/2014,Widzew Lodz - Gornik Z.,"Saturday, 10 Aug 2013, 14:30",0:3,Marathonbet,2.98,3.35,3.15,3.3,2.65,2.31
Poland,Ekstraklasa 2013/2014,Widzew Lodz - Gornik Z.,"Saturday, 10 Aug 2013, 14:30",0:3,Pinnacle,2.99,3.69,3.28,3.38,2.56,2.18
Spain,Segunda Division 2014/2015,Osasuna - Alcorcon,"Saturday, 14 Mar 2015, 15:00",1:1,Marathonbet,2.5,2.44,3.2,3.1,3.2,3.4
Spain,Segunda Division 2014/2015,Osasuna - Alcorcon,"Saturday, 14 Mar 2015, 15:00",1:1,Pinnacle,2.58,2.52,3.08,3.11,3.14,3.27
Turkey,PTT 1. Lig 2015/2016,Yeni Malatyaspor - Karsiyaka,"Monday, 02 May 2016, 17:00",3:3,Marathonbet,2.1,1.82,3.3,3.78,3.9,4.5
Turkey,PTT 1. Lig 2015/2016,Yeni Malatyaspor - Karsiyaka,"Monday, 02 May 2016, 17:00",3:3,Pinnacle,1.94,1.89,3.52,3.64,4.23,4.3
Turkey,PTT 1. Lig 2014/2015,Gaziantep - Giresunspor,"Sunday, 04 Jan 2015, 11:30",1:1,Marathonbet,2.54,2.32,3.05,2.78,3.2,4.1
Turkey,PTT 1. Lig 2014/2015,Gaziantep - Giresunspor,"Sunday, 04 Jan 2015, 11:30",1:1,Pinnacle,2.26,2.31,3.24,3.18,3.46,3.46
Brazil,Serie A 2016,Vitoria - Santa Cruz,"Sunday, 14 Aug 2016, 19:00",2:2,Marathonbet,1.9,1.8,3.7,3.75,4.35,4.9
Brazil,Serie A 2016,Vitoria - Santa Cruz,"Sunday, 14 Aug 2016, 19:00",2:2,Pinnacle,1.81,1.82,3.77,3.7,4.79,4.85
Austria,Tipico Bundesliga 2014/2015,Wiener Neustadt - Rapid Vienna,"Sunday, 22 Mar 2015, 15:30",0:1,Marathonbet,5.1,7.6,3.85,4.95,1.76,1.44
Austria,Tipico Bundesliga 2014/2015,Wiener Neustadt - Rapid Vienna,"Sunday, 22 Mar 2015, 15:30",0:1,Pinnacle,5.34,8.01,4.03,4.76,1.68,1.45
Netherlands,Eerste Divisie 2014/2015,Achilles 29 - Graafschap,"Friday, 24 Apr 2015, 18:00",1:3,Marathonbet,4.33,8.9,4.1,5.8,1.82,1.35
Netherlands,Eerste Divisie 2014/2015,Achilles 29 - Graafschap,"Friday, 24 Apr 2015, 18:00",1:3,Pinnacle,6.6,7.57,4.71,5.4,1.5,1.41
Spain,Primera Division 2014/2015,Getafe - Celta Vigo,"Monday, 26 Jan 2015, 19:45",2:1,Marathonbet,2.54,3.55,3.3,3.5,3.15,2.25
Spain,Primera Division 2014/2015,Getafe - Celta Vigo,"Monday, 26 Jan 2015, 19:45",2:1,Pinnacle,2.99,3.52,3.27,3.52,2.63,2.21
Serbia,Super Liga 2013/2014,Sp. Subotica - Novi Pazar,"Saturday, 03 May 2014, 14:00",3:2,Marathonbet,2.38,2.38,3.0,3.0,3.3,3.3
Argentina,Primera Division 2014,Rosario Central - Atl. Rafaela,"Saturday, 01 Nov 2014, 23:45",0:2,Marathonbet,2.45,1.94,3.1,3.35,3.4,4.7
Argentina,Primera Division 2014,Rosario Central - Atl. Rafaela,"Saturday, 01 Nov 2014, 23:45",0:2,Pinnacle,2.05,2.0,3.36,3.43,4.08,4.26
Austria,Erste Liga 2017/2018,Wiener Neustadt - BW Linz,"Friday, 28 Jul 2017, 16:30",4:0,Marathonbet,2.7,2.95,3.45,3.42,2.7,2.5
Austria,Erste Liga 2017/2018,Wiener Neustadt - BW Linz,"Friday, 28 Jul 2017, 16:30",4:0,Pinnacle,2.72,2.89,3.45,3.43,2.72,2.58
Italy,Serie A 2011/2012,AS Roma - Lazio,"Sunday, 04 Mar 2012, 15:00",1:2,Pinnacle,2.25,2.2,3.46,3.18,3.46,3.98
Finland,Veikkausliiga 2011,MyPa - TPS,"Sunday, 07 Aug 2011, 16:30",0:0,Pinnacle,2.57,2.6,3.46,3.19,2.83,3.05
Netherlands,Eerste Divisie 2013/2014,FC Emmen - Willem II,"Saturday, 05 Oct 2013, 17:45",1:0,Marathonbet,3.95,3.8,3.6,3.6,1.95,2.0
Netherlands,Eerste Divisie 2013/2014,FC Emmen - Willem II,"Saturday, 05 Oct 2013, 17:45",1:0,Pinnacle,3.49,3.39,3.73,3.71,2.1,2.18
England,League One 2017/2018,Fleetwood - Portsmouth,"Tuesday, 20 Feb 2018, 19:45",1:2,Asianodds,2.89,3.2,3.15,3.24,2.42,2.44
England,League One 2017/2018,Fleetwood - Portsmouth,"Tuesday, 20 Feb 2018, 19:45",1:2,Marathonbet,3.1,3.22,3.4,3.25,2.44,2.46
England,League One 2017/2018,Fleetwood - Portsmouth,"Tuesday, 20 Feb 2018, 19:45",1:2,Pinnacle,3.13,3.2,3.38,3.24,2.41,2.44
England,League One 2013/2014,Oldham - Gillingham,"Saturday, 22 Feb 2014, 16:00",1:0,Marathonbet,2.0,2.0,3.4,3.5,4.2,4.1
England,League One 2013/2014,Oldham - Gillingham,"Saturday, 22 Feb 2014, 16:00",1:0,Pinnacle,1.96,1.89,3.58,3.68,4.15,4.45
Turkey,Super Lig 2019/2020,Alanyaspor - Goztepe,"Sunday, 24 Nov 2019, 13:30",0:1,Asianodds,1.82,1.61,3.56,4.1,4.85,5.9
Turkey,Super Lig 2019/2020,Alanyaspor - Goztepe,"Sunday, 24 Nov 2019, 13:30",0:1,Marathonbet,1.76,1.61,3.84,3.95,4.55,5.7
Turkey,Super Lig 2019/2020,Alanyaspor - Goztepe,"Sunday, 24 Nov 2019, 13:30",0:1,Pinnacle,1.82,1.61,3.56,4.1,4.85,5.72
Ukraine,Premier League 2017/2018,Dyn. Kyiv - Oleksandriya,"Sunday, 10 Sep 2017, 16:30",3:0,Asianodds,1.17,1.19,5.7,7.5,11.0,16.53
Ukraine,Premier League 2017/2018,Dyn. Kyiv - Oleksandriya,"Sunday, 10 Sep 2017, 16:30",3:0,Marathonbet,1.24,1.18,6.9,6.9,11.0,20.0
Ukraine,Premier League 2017/2018,Dyn. Kyiv - Oleksandriya,"Sunday, 10 Sep 2017, 16:30",3:0,Pinnacle,1.25,1.2,6.43,7.39,12.57,14.72
Netherlands,Eerste Divisie 2015/2016,Waalwijk - Jong PSV,"Saturday, 29 Aug 2015, 17:45",1:2,Marathonbet,2.45,2.54,3.7,3.44,2.88,2.93
Netherlands,Eerste Divisie 2015/2016,Waalwijk - Jong PSV,"Saturday, 29 Aug 2015, 17:45",1:2,Pinnacle,2.33,2.58,3.55,3.5,3.13,2.85
Sweden,Allsvenskan 2018,Elfsborg - Ostersunds,"Monday, 06 Aug 2018, 17:00",0:2,Asianodds,2.69,2.69,3.65,3.63,2.31,2.62
Sweden,Allsvenskan 2018,Elfsborg - Ostersunds,"Monday, 06 Aug 2018, 17:00",0:2,Marathonbet,3.94,2.69,3.78,3.64,1.97,2.64
Sweden,Allsvenskan 2018,Elfsborg - Ostersunds,"Monday, 06 Aug 2018, 17:00",0:2,Pinnacle,2.83,2.69,3.44,3.63,2.54,2.62
France,Ligue 2 2013/2014,Le Havre - Metz,"Friday, 10 Jan 2014, 20:00",2:2,Marathonbet,2.45,2.3,3.15,3.05,3.35,3.8
France,Ligue 2 2013/2014,Le Havre - Metz,"Friday, 10 Jan 2014, 20:00",2:2,Pinnacle,2.48,2.3,3.18,3.25,3.2,3.54
Slovenia,Prva liga 2015/2016,O. Ljubljana - Rudar,"Sunday, 20 Mar 2016, 13:55",5:0,Marathonbet,1.15,1.16,8.2,7.8,16.5,16.0
Slovenia,Prva liga 2015/2016,O. Ljubljana - Rudar,"Sunday, 20 Mar 2016, 13:55",5:0,Pinnacle,1.21,1.2,6.8,7.06,15.2,15.89
Germany,3. Liga 2016/2017,Holstein Kiel - Regensburg,"Saturday, 26 Nov 2016, 13:00",2:1,Marathonbet,1.9,1.69,3.52,3.85,4.55,5.5
Germany,3. Liga 2016/2017,Holstein Kiel - Regensburg,"Saturday, 26 Nov 2016, 13:00",2:1,Pinnacle,1.86,1.7,3.68,3.84,4.52,5.48
Serbia,Super Liga 2019/2020,Rad Beograd - Napredak,"Saturday, 22 Feb 2020, 15:00",2:0,Asianodds,2.68,2.71,3.45,3.25,2.53,2.26
Serbia,Super Liga 2019/2020,Rad Beograd - Napredak,"Saturday, 22 Feb 2020, 15:00",2:0,Marathonbet,2.38,2.36,3.28,3.25,2.76,2.81
Serbia,Super Liga 2019/2020,Rad Beograd - Napredak,"Saturday, 22 Feb 2020, 15:00",2:0,Pinnacle,2.68,2.84,3.45,3.49,2.53,2.38
Switzerland,Super League 2015/2016,Basel - Thun,"Tuesday, 10 May 2016, 17:45",1:1,Marathonbet,1.45,1.36,5.2,5.6,7.0,8.8
Switzerland,Super League 2015/2016,Basel - Thun,"Tuesday, 10 May 2016, 17:45",1:1,Pinnacle,1.44,1.46,5.2,5.13,7.25,6.92
Russia,FNL 2014/2015,Sakhalin - Dynamo Petersburg,"Sunday, 12 Apr 2015, 06:00",2:0,Marathonbet,1.65,1.35,3.6,4.9,5.9,9.3
Denmark,1st Division 2010/2011,Roskilde - AB Copenhagen,"Sunday, 05 Sep 2010, 14:00",2:2,Pinnacle,3.62,3.59,3.5,3.91,2.13,2.02
Russia,FNL 2015/2016,Kamaz - Yenisey,"Monday, 27 Jul 2015, 14:00",0:1,Marathonbet,3.08,3.25,3.3,3.44,2.35,2.2
Turkey,PTT 1. Lig 2015/2016,Elazigspor - Goztepe,"Saturday, 16 Jan 2016, 11:30",1:1,Marathonbet,2.7,3.4,3.1,3.25,2.91,2.3
Turkey,PTT 1. Lig 2015/2016,Elazigspor - Goztepe,"Saturday, 16 Jan 2016, 11:30",1:1,Pinnacle,2.63,3.27,3.15,3.32,2.96,2.33
Scotland,League One 2017/2018,Arbroath - East Fife,"Saturday, 19 Aug 2017, 14:00",2:3,Marathonbet,2.14,2.0,3.74,3.6,3.38,3.95
Scotland,League One 2017/2018,Arbroath - East Fife,"Saturday, 19 Aug 2017, 14:00",2:3,Pinnacle,2.12,1.99,3.55,3.61,3.63,3.99
France,Ligue 2 2014/2015,Orleans - Le Havre,"Friday, 03 Oct 2014, 19:00",2:2,Marathonbet,2.65,2.45,3.05,2.76,3.13,3.9
France,Ligue 2 2014/2015,Orleans - Le Havre,"Friday, 03 Oct 2014, 19:00",2:2,Pinnacle,2.7,2.42,2.94,2.81,3.13,3.9
England,Championship 2014/2015,Derby - Nottingham,"Saturday, 17 Jan 2015, 12:15",1:2,Marathonbet,1.78,1.66,3.8,3.9,5.2,6.2
England,Championship 2014/2015,Derby - Nottingham,"Saturday, 17 Jan 2015, 12:15",1:2,Pinnacle,1.7,1.64,3.92,3.91,5.47,6.47
Brazil,Série A 2013,Corinthians - Ponte Preta,"Sunday, 02 Jun 2013, 01:00",1:0,Marathonbet,1.4,1.58,4.7,4.0,10.0,7.0
Brazil,Série A 2013,Corinthians - Ponte Preta,"Sunday, 02 Jun 2013, 01:00",1:0,Pinnacle,1.55,1.59,4.13,4.11,6.98,6.54
Russia,FNL 2018/2019,R. Volgograd - Krasnodar 2,"Saturday, 06 Oct 2018, 13:00",1:0,Asianodds,2.07,1.95,3.16,3.46,3.87,4.15
Russia,FNL 2018/2019,R. Volgograd - Krasnodar 2,"Saturday, 06 Oct 2018, 13:00",1:0,Marathonbet,2.1,1.96,3.2,3.6,3.64,3.62
Russia,FNL 2018/2019,R. Volgograd - Krasnodar 2,"Saturday, 06 Oct 2018, 13:00",1:0,Pinnacle,2.07,1.91,3.16,3.46,3.87,4.15
Japan,J1 League 2016,Kashima - Kawasaki Frontale,"Saturday, 29 Oct 2016, 05:00",0:1,Marathonbet,3.48,2.59,3.6,3.75,2.1,2.57
Japan,J1 League 2016,Kashima - Kawasaki Frontale,"Saturday, 29 Oct 2016, 05:00",0:1,Pinnacle,2.67,2.62,3.66,3.82,2.65,2.62
Spain,Segunda Division 2014/2015,Alcorcon - Llagostera,"Saturday, 08 Nov 2014, 20:00",2:0,Marathonbet,1.8,1.66,3.5,3.7,5.4,6.5
Spain,Segunda Division 2014/2015,Alcorcon - Llagostera,"Saturday, 08 Nov 2014, 20:00",2:0,Pinnacle,1.75,1.75,3.54,3.54,5.65,5.83
Italy,Serie A 2014/2015,Atalanta - AC Milan,"Saturday, 30 May 2015, 18:45",1:3,Marathonbet,3.4,2.82,3.5,3.6,2.3,2.48
Italy,Serie A 2014/2015,Atalanta - AC Milan,"Saturday, 30 May 2015, 18:45",1:3,Pinnacle,3.06,2.75,3.66,3.58,2.38,2.66
Argentina,Primera Division 2016/2017,Temperley - Colon Santa FE,"Sunday, 21 May 2017, 20:00",3:0,Marathonbet,2.75,3.08,3.22,3.13,2.85,2.63
Argentina,Primera Division 2016/2017,Temperley - Colon Santa FE,"Sunday, 21 May 2017, 20:00",3:0,Pinnacle,3.22,3.08,3.25,3.13,2.46,2.63
Portugal,Segunda Liga 2015/2016,Olhanense - Gil Vicente,"Wednesday, 16 Mar 2016, 15:00",0:0,Marathonbet,2.5,2.89,3.05,3.05,3.3,2.8
Portugal,Segunda Liga 2015/2016,Olhanense - Gil Vicente,"Wednesday, 16 Mar 2016, 15:00",0:0,Pinnacle,2.52,2.92,3.11,3.17,3.2,2.69
Scotland,Premiership 2017/2018,Ross County - Hearts,"Saturday, 14 Oct 2017, 14:00",1:2,Asianodds,2.96,3.18,3.1,3.65,2.38,2.32
Scotland,Premiership 2017/2018,Ross County - Hearts,"Saturday, 14 Oct 2017, 14:00",1:2,Marathonbet,3.13,2.99,3.52,3.64,2.38,2.4
Scotland,Premiership 2017/2018,Ross County - Hearts,"Saturday, 14 Oct 2017, 14:00",1:2,Pinnacle,3.14,3.18,3.58,3.65,2.34,2.29
Germany,2. Bundesliga 2016/2017,Arminia Bielefeld - Stuttgart,"Monday, 17 Apr 2017, 18:15",2:3,Marathonbet,3.4,3.78,3.6,3.6,2.2,2.07
Germany,2. Bundesliga 2016/2017,Arminia Bielefeld - Stuttgart,"Monday, 17 Apr 2017, 18:15",2:3,Pinnacle,3.48,3.65,3.64,3.7,2.16,2.08
USA,MLS 2015,Real Salt Lake - Sporting Kansas City,"Monday, 22 Jun 2015, 02:00",2:1,Marathonbet,2.52,3.28,3.35,3.18,3.02,2.46
USA,MLS 2015,Real Salt Lake - Sporting Kansas City,"Monday, 22 Jun 2015, 02:00",2:1,Pinnacle,2.85,3.33,3.26,3.31,2.68,2.36
Switzerland,Super League 2011/2012,Grasshoppers - Xamax,"Sunday, 25 Sep 2011, 15:00",0:1,Pinnacle,2.09,1.93,3.68,3.97,3.55,3.94
Belgium,Jupiler League 2015/2016,Charleroi - St. Truiden,"Saturday, 09 Apr 2016, 18:30",1:1,Marathonbet,1.6,1.38,4.15,4.85,6.3,10.5
Belgium,Jupiler League 2015/2016,Charleroi - St. Truiden,"Saturday, 09 Apr 2016, 18:30",1:1,Pinnacle,1.55,1.42,4.31,4.62,6.75,9.54
Argentina,Primera Division 2013/2014,Tigre - Rosario Central,"Sunday, 15 Sep 2013, 20:00",2:0,Marathonbet,2.5,3.15,3.15,2.92,3.25,2.74
Argentina,Primera Division 2013/2014,Tigre - Rosario Central,"Sunday, 15 Sep 2013, 20:00",2:0,Pinnacle,3.03,3.0,2.96,3.1,2.76,2.7
France,Ligue 1 2014/2015,Reims - Caen,"Saturday, 23 Aug 2014, 19:00",0:2,Marathonbet,2.25,2.7,3.35,3.2,3.6,2.96
France,Ligue 1 2014/2015,Reims - Caen,"Saturday, 23 Aug 2014, 19:00",0:2,Pinnacle,2.55,2.82,3.11,3.29,3.22,2.76
Belgium,Jupiler League 2014/2015,Gent - Charleroi,"Saturday, 18 Oct 2014, 19:30",2:2,Marathonbet,1.6,1.55,4.2,4.25,6.2,6.9
Belgium,Jupiler League 2014/2015,Gent - Charleroi,"Saturday, 18 Oct 2014, 19:30",2:2,Pinnacle,1.6,1.58,4.12,4.23,6.18,6.44
Iceland,Pepsideild 2014,Vestmannaeyjar - Fylkir,"Monday, 12 May 2014, 19:00",1:3,Marathonbet,2.16,2.0,3.6,3.7,3.15,3.45
Iceland,Pepsideild 2014,Vestmannaeyjar - Fylkir,"Monday, 12 May 2014, 19:00",1:3,Pinnacle,2.45,2.3,3.49,3.45,2.98,3.33
Brazil,Serie A 2016,Chapecoense-SC - Figueirense,"Sunday, 06 Nov 2016, 21:30",1:0,Marathonbet,1.92,1.92,3.36,3.35,4.75,4.75
Brazil,Serie A 2016,Chapecoense-SC - Figueirense,"Sunday, 06 Nov 2016, 21:30",1:0,Pinnacle,1.85,1.86,3.5,3.55,5.05,4.84
USA,MLS 2019,Seattle Sounders - Toronto FC,"Sunday, 10 Nov 2019, 20:00",3:1,Asianodds,1.85,1.94,3.7,3.84,4.15,4.1
USA,MLS 2019,Seattle Sounders - Toronto FC,"Sunday, 10 Nov 2019, 20:00",3:1,Marathonbet,1.91,1.98,3.92,3.84,4.05,3.84
USA,MLS 2019,Seattle Sounders - Toronto FC,"Sunday, 10 Nov 2019, 20:00",3:1,Pinnacle,1.93,1.94,3.65,3.84,4.15,3.88
Brazil,Serie B 2017,Luverdense - Goias,"Saturday, 21 Oct 2017, 23:00",1:2,Asianodds,2.09,1.83,3.2,3.5,3.35,5.03
Brazil,Serie B 2017,Luverdense - Goias,"Saturday, 21 Oct 2017, 23:00",1:2,Marathonbet,2.29,1.83,3.34,3.54,3.4,4.95
Brazil,Serie B 2017,Luverdense - Goias,"Saturday, 21 Oct 2017, 23:00",1:2,Pinnacle,2.11,1.83,3.18,3.5,4.14,5.03
Russia,FNL 2017/2018,Orenburg - Kursk,"Saturday, 21 Oct 2017, 11:00",1:1,Asianodds,1.47,1.52,4.1,4.12,9.18,7.53
Russia,FNL 2017/2018,Orenburg - Kursk,"Saturday, 21 Oct 2017, 11:00",1:1,Marathonbet,1.57,1.53,3.78,3.88,6.6,7.0
Russia,FNL 2017/2018,Orenburg - Kursk,"Saturday, 21 Oct 2017, 11:00",1:1,Pinnacle,1.47,1.52,4.09,4.12,9.16,7.53
Italy,Serie A 2010/2011,Parma - Sampdoria,"Thursday, 11 Nov 2010, 19:45",1:0,Pinnacle,2.52,2.29,3.13,3.23,3.26,3.63
Netherlands,Eredivisie 2014/2015,AZ Alkmaar - Cambuur,"Saturday, 21 Mar 2015, 19:45",2:1,Marathonbet,1.58,1.66,4.2,4.25,6.5,5.3
Netherlands,Eredivisie 2014/2015,AZ Alkmaar - Cambuur,"Saturday, 21 Mar 2015, 19:45",2:1,Pinnacle,1.79,1.65,3.92,4.27,4.66,5.39
Italy,Serie B 2012/2013,Modena - Pro Vercelli,"Saturday, 06 Apr 2013, 14:00",1:0,Marathonbet,1.86,1.85,3.4,3.45,5.0,5.0
Italy,Serie B 2012/2013,Modena - Pro Vercelli,"Saturday, 06 Apr 2013, 14:00",1:0,Pinnacle,1.86,1.88,3.47,3.59,4.88,4.62
Sweden,Superettan 2015,Assyriska FF - Varnamo,"Sunday, 12 Apr 2015, 15:00",0:0,Marathonbet,2.1,1.92,3.55,3.94,3.74,3.98
Sweden,Superettan 2015,Assyriska FF - Varnamo,"Sunday, 12 Apr 2015, 15:00",0:0,Pinnacle,1.93,1.93,3.64,3.72,4.25,4.2
Switzerland,Super League 2011/2012,Sion - Basel,"Sunday, 22 Apr 2012, 15:00",0:3,Pinnacle,3.39,3.13,3.34,3.26,2.31,2.5
Austria,Tipico Bundesliga 2019/2020,St. Polten - Sturm Graz,"Saturday, 26 Oct 2019, 15:00",0:4,Asianodds,4.15,4.2,3.9,3.75,1.71,1.85
Austria,Tipico Bundesliga 2019/2020,St. Polten - Sturm Graz,"Saturday, 26 Oct 2019, 15:00",0:4,Marathonbet,4.65,4.15,4.05,3.84,1.7,1.83
Austria,Tipico Bundesliga 2019/2020,St. Polten - Sturm Graz,"Saturday, 26 Oct 2019, 15:00",0:4,Pinnacle,4.69,4.29,3.93,3.98,1.76,1.81
Portugal,LigaPro 2017/2018,Leixoes - Sporting B,"Sunday, 18 Mar 2018, 15:00",1:1,Asianodds,1.79,1.54,3.3,4.23,4.2,6.73
Portugal,LigaPro 2017/2018,Leixoes - Sporting B,"Sunday, 18 Mar 2018, 15:00",1:1,Marathonbet,2.0,1.54,3.45,4.3,4.15,6.7
Portugal,LigaPro 2017/2018,Leixoes - Sporting B,"Sunday, 18 Mar 2018, 15:00",1:1,Pinnacle,1.66,1.54,3.8,4.24,5.91,6.68
England,Championship 2019/2020,Cardiff - Preston,"Saturday, 21 Dec 2019, 12:30",0:0,Asianodds,2.03,2.46,3.35,3.4,3.45,3.05
England,Championship 2019/2020,Cardiff - Preston,"Saturday, 21 Dec 2019, 12:30",0:0,Marathonbet,2.06,2.4,3.65,3.3,3.75,3.26
England,Championship 2019/2020,Cardiff - Preston,"Saturday, 21 Dec 2019, 12:30",0:0,Pinnacle,2.06,2.44,3.41,3.39,3.96,3.04
Scotland,Championship 2013/2014,Dundee FC - Hamilton,"Saturday, 08 Feb 2014, 16:00",1:0,Marathonbet,2.4,2.25,3.4,3.5,3.05,3.2
Scotland,Championship 2013/2014,Dundee FC - Hamilton,"Saturday, 08 Feb 2014, 16:00",1:0,Pinnacle,2.37,2.26,3.36,3.34,3.22,3.48
