country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Denmark,1st Division 2011/2012,AB Copenhagen - Hobro,"Sunday, 06 Nov 2011, 15:00",1:0,Pinnacle,2.22,2.24,3.63,3.4,3.19,3.33
Belgium,Jupiler League 2017/2018,Gent - St. Truiden,"Saturday, 10 Feb 2018, 19:30",3:0,Asianodds,1.62,1.59,3.8,4.33,5.0,6.74
Belgium,Jupiler League 2017/2018,Gent - St. Truiden,"Saturday, 10 Feb 2018, 19:30",3:0,Marathonbet,1.73,1.59,3.86,4.1,5.3,6.6
Belgium,Jupiler League 2017/2018,Gent - St. Truiden,"Saturday, 10 Feb 2018, 19:30",3:0,Pinnacle,1.69,1.59,3.84,4.03,5.56,6.51
England,Premier League 2012/2013,Everton - Sunderland,"Saturday, 10 Nov 2012, 16:00",2:1,Marathonbet,1.72,1.39,3.5,5.09,6.3,9.1
England,Premier League 2012/2013,Everton - Sunderland,"Saturday, 10 Nov 2012, 16:00",2:1,Pinnacle,1.48,1.39,4.49,5.05,8.35,9.76
Croatia,1. HNL 2018/2019,Rudes - Hajduk Split,"Saturday, 01 Dec 2018, 16:30",1:4,Asianodds,9.64,11.0,4.78,5.6,1.34,1.2
Croatia,1. HNL 2018/2019,Rudes - Hajduk Split,"Saturday, 01 Dec 2018, 16:30",1:4,Marathonbet,9.4,12.25,4.95,6.3,1.33,1.22
Croatia,1. HNL 2018/2019,Rudes - Hajduk Split,"Saturday, 01 Dec 2018, 16:30",1:4,Pinnacle,9.64,11.22,4.78,6.12,1.34,1.25
Belgium,Proximus League 2015/2016,Lierse - RWS Bruxelles,"Saturday, 13 Feb 2016, 19:00",1:3,Marathonbet,3.3,2.65,3.65,3.65,2.2,2.63
Belgium,Proximus League 2015/2016,Lierse - RWS Bruxelles,"Saturday, 13 Feb 2016, 19:00",1:3,Pinnacle,2.62,2.54,3.4,3.38,2.83,2.94
England,League One 2018/2019,Barnsley - Accrington,"Saturday, 09 Mar 2019, 15:00",2:0,Asianodds,1.47,1.46,4.21,4.53,6.86,7.5
England,League One 2018/2019,Barnsley - Accrington,"Saturday, 09 Mar 2019, 15:00",2:0,Marathonbet,1.52,1.49,4.4,4.55,7.1,7.4
England,League One 2018/2019,Barnsley - Accrington,"Saturday, 09 Mar 2019, 15:00",2:0,Pinnacle,1.47,1.46,4.21,4.53,6.86,7.49
Scotland,Division 1 2010/2011,Stirling - Falkirk,"Saturday, 23 Apr 2011, 15:00",1:2,Pinnacle,7.15,8.27,4.63,5.01,1.48,1.41
Germany,3. Liga 2011/2012,Regensburg - Chemnitzer,"Saturday, 21 Apr 2012, 13:00",1:0,Pinnacle,2.39,2.43,3.35,3.33,3.14,3.08
Austria,Erste Liga 2016/2017,LASK - Horn,"Friday, 07 Apr 2017, 16:30",2:1,Marathonbet,1.3,1.4,5.7,5.3,11.0,7.6
Austria,Erste Liga 2016/2017,LASK - Horn,"Friday, 07 Apr 2017, 16:30",2:1,Pinnacle,1.34,1.46,5.6,4.98,10.11,7.2
Brazil,Serie A 2017,Corinthians - Cruzeiro,"Thursday, 15 Jun 2017, 00:45",1:0,Marathonbet,1.93,1.84,3.6,3.56,4.35,4.95
Brazil,Serie A 2017,Corinthians - Cruzeiro,"Thursday, 15 Jun 2017, 00:45",1:0,Pinnacle,1.87,1.91,3.52,3.48,4.84,4.68
Germany,3. Liga 2019/2020,Hansa Rostock - Grossaspach,"Saturday, 17 Aug 2019, 12:00",0:1,Asianodds,1.62,1.78,3.8,3.75,4.55,4.99
Germany,3. Liga 2019/2020,Hansa Rostock - Grossaspach,"Saturday, 17 Aug 2019, 12:00",0:1,Marathonbet,1.6,1.78,4.0,3.68,5.6,4.55
Germany,3. Liga 2019/2020,Hansa Rostock - Grossaspach,"Saturday, 17 Aug 2019, 12:00",0:1,Pinnacle,1.73,1.74,3.77,3.75,5.0,4.99
England,Championship 2019/2020,QPR - Huddersfield,"Saturday, 10 Aug 2019, 14:00",1:1,Asianodds,2.63,2.64,3.33,3.26,2.86,3.08
England,Championship 2019/2020,QPR - Huddersfield,"Saturday, 10 Aug 2019, 14:00",1:1,Marathonbet,2.62,2.58,3.4,3.3,2.85,2.98
England,Championship 2019/2020,QPR - Huddersfield,"Saturday, 10 Aug 2019, 14:00",1:1,Pinnacle,2.63,2.51,3.33,3.26,2.86,3.08
Austria,tipp3-Bundesliga 2011/2012,Salzburg - Sturm Graz,"Sunday, 19 Feb 2012, 16:00",0:0,Pinnacle,1.63,1.74,4.03,3.87,5.93,5.23
England,League One 2015/2016,Chesterfield - Rochdale,"Saturday, 22 Aug 2015, 14:00",0:0,Marathonbet,2.2,2.02,3.5,3.58,3.5,3.98
England,League One 2015/2016,Chesterfield - Rochdale,"Saturday, 22 Aug 2015, 14:00",0:0,Pinnacle,2.1,1.99,3.51,3.62,3.71,4.06
Netherlands,Eredivisie 2017/2018,Utrecht - Vitesse,"Sunday, 11 Mar 2018, 13:30",5:1,Asianodds,2.05,2.2,3.3,3.6,3.45,3.37
Netherlands,Eredivisie 2017/2018,Utrecht - Vitesse,"Sunday, 11 Mar 2018, 13:30",5:1,Marathonbet,2.1,2.17,3.54,3.66,3.75,3.42
Netherlands,Eredivisie 2017/2018,Utrecht - Vitesse,"Sunday, 11 Mar 2018, 13:30",5:1,Pinnacle,2.17,2.2,3.55,3.6,3.48,3.37
England,Premier League 2018/2019,Southampton - Cardiff,"Saturday, 09 Feb 2019, 15:00",1:2,Asianodds,1.84,1.85,3.3,3.5,3.95,5.1
England,Premier League 2018/2019,Southampton - Cardiff,"Saturday, 09 Feb 2019, 15:00",1:2,Marathonbet,1.86,1.86,3.74,3.48,4.6,5.05
England,Premier League 2018/2019,Southampton - Cardiff,"Saturday, 09 Feb 2019, 15:00",1:2,Pinnacle,1.88,1.86,3.66,3.46,4.59,5.08
Italy,Serie B 2014/2015,Crotone - Livorno,"Saturday, 28 Feb 2015, 14:00",1:0,Marathonbet,3.2,3.1,3.0,3.0,2.64,2.7
Italy,Serie B 2014/2015,Crotone - Livorno,"Saturday, 28 Feb 2015, 14:00",1:0,Pinnacle,3.26,3.04,2.98,2.96,2.57,2.79
Germany,2. Bundesliga 2014/2015,Kaiserslautern - Dusseldorf,"Saturday, 25 Oct 2014, 12:00",1:1,Marathonbet,2.14,1.74,3.5,3.85,3.65,5.2
Germany,2. Bundesliga 2014/2015,Kaiserslautern - Dusseldorf,"Saturday, 25 Oct 2014, 12:00",1:1,Pinnacle,1.79,1.72,3.78,3.88,4.83,5.41
Ukraine,Premier League 2012/2013,Dnipro - Shakhtar Donetsk,"Sunday, 21 Apr 2013, 17:30",1:1,Marathonbet,4.65,5.0,3.4,3.5,1.92,1.83
Ukraine,Premier League 2012/2013,Dnipro - Shakhtar Donetsk,"Sunday, 21 Apr 2013, 17:30",1:1,Pinnacle,3.9,4.7,3.68,3.69,1.95,1.81
Russia,FNL 2013/2014,Spartak Nalchik - Orenburg,"Sunday, 30 Mar 2014, 14:00",0:1,Marathonbet,2.2,2.35,3.1,3.0,3.8,3.55
Turkey,Super Lig 2012/2013,Trabzonspor - Antalyaspor,"Sunday, 31 Mar 2013, 14:00",2:0,Marathonbet,1.93,1.96,3.5,3.55,4.2,4.0
Turkey,Super Lig 2012/2013,Trabzonspor - Antalyaspor,"Sunday, 31 Mar 2013, 14:00",2:0,Pinnacle,1.95,2.0,3.55,3.51,4.23,4.09
Slovakia,Fortuna liga 2015/2016,Trencin - Podbrezova,"Saturday, 19 Mar 2016, 16:00",2:0,Marathonbet,1.24,1.24,7.0,6.9,11.5,11.0
Slovakia,Fortuna liga 2015/2016,Trencin - Podbrezova,"Saturday, 19 Mar 2016, 16:00",2:0,Pinnacle,1.33,1.22,5.25,6.41,10.0,14.94
USA,MLS 2019,Atlanta Utd - New York City,"Sunday, 11 Aug 2019, 19:55",2:1,Asianodds,1.8,1.78,4.0,4.2,4.33,4.49
USA,MLS 2019,Atlanta Utd - New York City,"Sunday, 11 Aug 2019, 19:55",2:1,Marathonbet,1.81,1.77,4.05,4.15,4.0,4.1
USA,MLS 2019,Atlanta Utd - New York City,"Sunday, 11 Aug 2019, 19:55",2:1,Pinnacle,1.8,1.74,4.0,4.16,4.33,4.49
Sweden,Superettan 2011,Assyriska FF - Osters,"Sunday, 24 Apr 2011, 16:00",0:0,Pinnacle,1.72,1.66,3.85,4.09,5.22,5.5
Spain,LaLiga2 2018/2019,Gijon - Cordoba,"Friday, 26 Oct 2018, 19:00",0:0,Asianodds,1.62,1.65,3.72,3.55,6.32,6.86
Spain,LaLiga2 2018/2019,Gijon - Cordoba,"Friday, 26 Oct 2018, 19:00",0:0,Marathonbet,1.8,1.64,3.4,3.48,5.0,6.55
Spain,LaLiga2 2018/2019,Gijon - Cordoba,"Friday, 26 Oct 2018, 19:00",0:0,Pinnacle,1.65,1.65,3.62,3.52,6.15,6.86
Belgium,Jupiler League 2016/2017,Club Brugge KV - Waregem,"Friday, 24 Feb 2017, 19:30",5:0,Marathonbet,1.51,1.37,4.6,5.2,6.9,9.7
Belgium,Jupiler League 2016/2017,Club Brugge KV - Waregem,"Friday, 24 Feb 2017, 19:30",5:0,Pinnacle,1.48,1.37,4.7,5.15,7.42,9.65
Turkey,Bank Asya 1. Lig 2010/2011,Samsunspor - Altay,"Sunday, 30 Jan 2011, 17:00",1:0,Pinnacle,1.9,1.78,3.52,3.65,4.36,4.58
Switzerland,Super League 2010/2011,Grasshoppers - Xamax,"Saturday, 17 Jul 2010, 16:45",1:1,Pinnacle,1.79,1.68,3.81,3.91,4.8,5.52
Belgium,Belgacom League 2013/2014,ASV Geel - Heist,"Saturday, 18 Jan 2014, 20:00",4:3,Marathonbet,2.2,2.05,3.4,3.6,3.4,3.6
Belgium,Belgacom League 2013/2014,ASV Geel - Heist,"Saturday, 18 Jan 2014, 20:00",4:3,Pinnacle,1.97,1.96,3.61,3.61,4.07,4.11
Romania,Liga 1 2012/2013,Concordia - CS Turnu Severin,"Saturday, 23 Feb 2013, 14:00",1:1,Marathonbet,1.65,1.68,3.8,3.75,5.3,5.09
Romania,Liga 1 2012/2013,Concordia - CS Turnu Severin,"Saturday, 23 Feb 2013, 14:00",1:1,Pinnacle,1.56,1.86,3.9,3.53,7.4,4.76
Belgium,Jupiler League 2013/2014,KV Mechelen - Lokeren,"Friday, 28 Feb 2014, 20:30",1:0,Marathonbet,3.4,3.3,3.6,3.6,2.2,2.25
Belgium,Jupiler League 2013/2014,KV Mechelen - Lokeren,"Friday, 28 Feb 2014, 20:30",1:0,Pinnacle,3.35,3.25,3.58,3.57,2.21,2.28
Germany,2. Bundesliga 2014/2015,Aalen - Munich 1860,"Friday, 03 Oct 2014, 17:30",2:0,Marathonbet,2.55,2.56,3.25,3.3,3.05,3.0
Germany,2. Bundesliga 2014/2015,Aalen - Munich 1860,"Friday, 03 Oct 2014, 17:30",2:0,Pinnacle,2.52,2.47,3.36,3.36,3.02,3.08
Greece,Super League 2015/2016,Panetolikos - Panathinaikos,"Monday, 24 Aug 2015, 18:30",1:2,Marathonbet,3.7,4.5,3.5,3.3,2.06,1.94
Greece,Super League 2015/2016,Panetolikos - Panathinaikos,"Monday, 24 Aug 2015, 18:30",1:2,Pinnacle,4.13,3.77,3.34,3.17,2.05,2.25
Spain,LaLiga2 2018/2019,Almeria - Gijon,"Sunday, 04 Nov 2018, 17:00",2:1,Asianodds,2.55,2.49,2.83,3.07,3.43,3.3
Spain,LaLiga2 2018/2019,Almeria - Gijon,"Sunday, 04 Nov 2018, 17:00",2:1,Marathonbet,2.42,2.43,3.0,2.97,3.3,3.32
Spain,LaLiga2 2018/2019,Almeria - Gijon,"Sunday, 04 Nov 2018, 17:00",2:1,Pinnacle,2.55,2.49,2.83,3.07,3.43,3.3
Austria,2. Liga 2019/2020,A. Lustenau - A. Klagenfurt,"Friday, 19 Jun 2020, 18:25",0:2,Asianodds,2.86,3.2,3.54,3.66,2.42,2.22
Austria,2. Liga 2019/2020,A. Lustenau - A. Klagenfurt,"Friday, 19 Jun 2020, 18:25",0:2,Marathonbet,2.82,3.25,3.76,3.74,2.28,2.07
Austria,2. Liga 2019/2020,A. Lustenau - A. Klagenfurt,"Friday, 19 Jun 2020, 18:25",0:2,Pinnacle,3.15,3.37,3.63,3.66,2.21,2.14
Iceland,Pepsideild 2019,Vestmannaeyjar - Vikingur Reykjavik,"Sunday, 19 May 2019, 16:00",1:1,Asianodds,2.23,2.84,3.55,3.55,2.86,2.43
Iceland,Pepsideild 2019,Vestmannaeyjar - Vikingur Reykjavik,"Sunday, 19 May 2019, 16:00",1:1,Marathonbet,2.29,2.79,3.54,3.66,3.02,2.39
Iceland,Pepsideild 2019,Vestmannaeyjar - Vikingur Reykjavik,"Sunday, 19 May 2019, 16:00",1:1,Pinnacle,2.81,2.84,3.67,3.51,2.44,2.43
Czech Republic,Division 2 2019/2020,Brno - Vlasim,"Tuesday, 14 Jul 2020, 16:00",4:0,Asianodds,1.35,1.33,5.59,5.89,6.8,6.91
Czech Republic,Division 2 2019/2020,Brno - Vlasim,"Tuesday, 14 Jul 2020, 16:00",4:0,Marathonbet,1.36,1.32,5.15,5.6,6.55,6.85
Czech Republic,Division 2 2019/2020,Brno - Vlasim,"Tuesday, 14 Jul 2020, 16:00",4:0,Pinnacle,1.43,1.33,4.97,5.89,6.12,6.91
Czech Republic,Division 2 2014/2015,Zlin - Kolin,"Saturday, 22 Nov 2014, 17:00",1:1,Marathonbet,1.26,1.18,5.6,7.0,11.0,15.0
Netherlands,Eerste Divisie 2019/2020,Den Bosch - Eindhoven FC,"Friday, 23 Aug 2019, 18:00",1:1,Asianodds,2.15,3.15,3.88,3.77,3.2,2.24
Netherlands,Eerste Divisie 2019/2020,Den Bosch - Eindhoven FC,"Friday, 23 Aug 2019, 18:00",1:1,Marathonbet,2.2,3.04,3.82,3.68,3.0,2.23
Netherlands,Eerste Divisie 2019/2020,Den Bosch - Eindhoven FC,"Friday, 23 Aug 2019, 18:00",1:1,Pinnacle,2.15,3.09,3.88,3.77,3.2,2.24
Germany,3. Liga 2015/2016,Magdeburg - Wurzburger Kickers,"Saturday, 14 May 2016, 11:45",0:1,Marathonbet,2.06,1.98,3.42,3.68,3.64,3.6
Germany,3. Liga 2015/2016,Magdeburg - Wurzburger Kickers,"Saturday, 14 May 2016, 11:45",0:1,Pinnacle,2.02,2.02,3.69,3.64,3.78,3.84
Sweden,Superettan 2011,Brommapojkarna - Brage,"Saturday, 11 Jun 2011, 15:00",3:0,Pinnacle,1.75,1.66,3.9,4.59,4.96,4.87
Czech Republic,Division 2 2015/2016,Karvina - FK Pardubice,"Saturday, 21 May 2016, 15:00",2:0,Marathonbet,1.2,1.2,6.5,6.5,13.0,13.0
Serbia,Super Liga 2011/2012,FK Crvena zvezda - Rad Beograd,"Saturday, 12 May 2012, 18:00",3:1,Pinnacle,1.5,1.44,4.25,4.45,7.26,8.35
Russia,FNL 2017/2018,Luch - Nizhny Novgorod,"Saturday, 21 Oct 2017, 05:00",1:2,Asianodds,2.07,2.71,3.16,3.35,4.24,2.76
Russia,FNL 2017/2018,Luch - Nizhny Novgorod,"Saturday, 21 Oct 2017, 05:00",1:2,Marathonbet,1.98,2.85,3.26,3.28,4.15,2.52
Russia,FNL 2017/2018,Luch - Nizhny Novgorod,"Saturday, 21 Oct 2017, 05:00",1:2,Pinnacle,2.07,2.71,3.14,3.29,4.29,2.76
Brazil,Série A 2014,Figueirense - Athletico-PR,"Sunday, 01 Jun 2014, 22:30",1:3,Marathonbet,2.68,3.2,3.2,3.25,2.98,2.5
Brazil,Série A 2014,Figueirense - Athletico-PR,"Sunday, 01 Jun 2014, 22:30",1:3,Pinnacle,3.06,3.04,3.2,3.37,2.55,2.5
Croatia,1. HNL 2014/2015,Lok. Zagreb - D. Zagreb,"Friday, 17 Apr 2015, 16:00",1:2,Marathonbet,5.7,6.1,4.6,4.4,1.54,1.54
Croatia,1. HNL 2014/2015,Lok. Zagreb - D. Zagreb,"Friday, 17 Apr 2015, 16:00",1:2,Pinnacle,6.36,7.29,4.72,4.37,1.49,1.49
Germany,3. Liga 2015/2016,Stutt. Kickers - Stuttgart II,"Saturday, 02 Apr 2016, 13:30",4:1,Marathonbet,1.95,1.86,3.5,3.68,4.2,4.5
Germany,3. Liga 2015/2016,Stutt. Kickers - Stuttgart II,"Saturday, 02 Apr 2016, 13:30",4:1,Pinnacle,1.81,1.81,3.68,3.74,4.88,4.78
Scotland,Premiership 2017/2018,St Johnstone - Dundee FC,"Saturday, 30 Dec 2017, 15:00",0:2,Asianodds,2.08,2.26,3.2,3.6,3.25,3.3
Scotland,Premiership 2017/2018,St Johnstone - Dundee FC,"Saturday, 30 Dec 2017, 15:00",0:2,Marathonbet,2.13,2.4,3.58,3.52,3.62,3.08
Scotland,Premiership 2017/2018,St Johnstone - Dundee FC,"Saturday, 30 Dec 2017, 15:00",0:2,Pinnacle,2.17,2.4,3.42,3.49,3.67,3.1
Italy,Serie B 2011/2012,Sassuolo - Torino,"Saturday, 05 Nov 2011, 15:00",0:0,Pinnacle,2.61,2.77,3.05,2.84,3.14,3.2
Turkey,Super Lig 2015/2016,Trabzonspor - Besiktas,"Tuesday, 15 Mar 2016, 17:30",0:2,Marathonbet,3.4,5.4,3.6,4.05,2.2,1.68
Turkey,Super Lig 2015/2016,Trabzonspor - Besiktas,"Tuesday, 15 Mar 2016, 17:30",0:2,Pinnacle,3.73,5.06,3.7,4.09,2.06,1.71
Italy,Serie A 2015/2016,Genoa - Sassuolo,"Sunday, 22 Nov 2015, 14:00",2:1,Marathonbet,2.4,2.23,3.3,3.4,3.38,3.66
Italy,Serie A 2015/2016,Genoa - Sassuolo,"Sunday, 22 Nov 2015, 14:00",2:1,Pinnacle,2.08,2.13,3.46,3.44,3.84,3.84
Belgium,Jupiler League 2017/2018,Mouscron - Waasland-Beveren,"Sunday, 18 Feb 2018, 19:00",2:2,Asianodds,2.44,3.05,3.2,3.55,2.8,2.38
Belgium,Jupiler League 2017/2018,Mouscron - Waasland-Beveren,"Sunday, 18 Feb 2018, 19:00",2:2,Marathonbet,2.55,3.2,3.54,3.6,2.85,2.3
Belgium,Jupiler League 2017/2018,Mouscron - Waasland-Beveren,"Sunday, 18 Feb 2018, 19:00",2:2,Pinnacle,2.53,3.05,3.5,3.54,2.86,2.38
Czech Republic,Division 2 2018/2019,Ceske Budejovice - Znojmo,"Sunday, 30 Sep 2018, 15:00",1:2,Asianodds,1.51,1.27,4.05,5.71,4.75,8.57
Czech Republic,Division 2 2018/2019,Ceske Budejovice - Znojmo,"Sunday, 30 Sep 2018, 15:00",1:2,Marathonbet,1.57,1.25,4.1,5.75,5.3,10.5
Czech Republic,Division 2 2018/2019,Ceske Budejovice - Znojmo,"Sunday, 30 Sep 2018, 15:00",1:2,Pinnacle,1.43,1.27,4.36,5.71,6.52,8.57
Austria,2. Liga 2018/2019,A. Klagenfurt - Amstetten,"Friday, 19 Oct 2018, 17:10",2:2,Asianodds,2.3,2.35,3.49,3.57,3.17,3.06
Austria,2. Liga 2018/2019,A. Klagenfurt - Amstetten,"Friday, 19 Oct 2018, 17:10",2:2,Marathonbet,2.32,2.29,3.65,3.52,2.88,3.02
Austria,2. Liga 2018/2019,A. Klagenfurt - Amstetten,"Friday, 19 Oct 2018, 17:10",2:2,Pinnacle,2.3,2.35,3.49,3.59,3.17,3.06
Italy,Serie A 2013/2014,Sassuolo - AC Milan,"Sunday, 12 Jan 2014, 20:45",4:3,Marathonbet,4.75,6.6,3.6,4.2,1.9,1.6
Italy,Serie A 2013/2014,Sassuolo - AC Milan,"Sunday, 12 Jan 2014, 20:45",4:3,Pinnacle,5.37,5.93,3.71,3.99,1.78,1.66
England,Premier League 2018/2019,Liverpool - Crystal Palace,"Saturday, 19 Jan 2019, 15:00",4:3,Asianodds,1.15,1.24,6.8,6.94,12.0,13.5
England,Premier League 2018/2019,Liverpool - Crystal Palace,"Saturday, 19 Jan 2019, 15:00",4:3,Marathonbet,1.17,1.25,8.3,7.1,20.0,12.25
England,Premier League 2018/2019,Liverpool - Crystal Palace,"Saturday, 19 Jan 2019, 15:00",4:3,Pinnacle,1.19,1.24,7.8,6.86,18.07,12.02
Netherlands,Eredivisie 2015/2016,Twente - Heracles,"Friday, 15 Jan 2016, 19:00",4:0,Marathonbet,2.6,2.26,3.75,3.75,2.67,3.16
Netherlands,Eredivisie 2015/2016,Twente - Heracles,"Friday, 15 Jan 2016, 19:00",4:0,Pinnacle,2.73,2.29,3.73,3.71,2.56,3.14
Portugal,Primeira Liga 2017/2018,Maritimo - Boavista,"Sunday, 20 Aug 2017, 19:15",1:0,Marathonbet,1.95,2.36,3.3,3.02,4.75,3.7
Portugal,Primeira Liga 2017/2018,Maritimo - Boavista,"Sunday, 20 Aug 2017, 19:15",1:0,Pinnacle,2.01,2.35,3.3,3.02,4.45,3.72
Poland,Ekstraklasa 2014/2015,Piast Gliwice - Lechia Gdansk,"Friday, 01 Aug 2014, 19:30",1:3,Marathonbet,3.1,3.9,3.15,3.4,2.6,2.1
Poland,Ekstraklasa 2014/2015,Piast Gliwice - Lechia Gdansk,"Friday, 01 Aug 2014, 19:30",1:3,Pinnacle,3.15,4.13,3.24,3.41,2.47,2.04
Japan,J1 League 2018,Shonan - Shimizu,"Friday, 02 Nov 2018, 10:00",0:0,Asianodds,2.79,3.5,3.15,3.68,2.48,2.12
Japan,J1 League 2018,Shonan - Shimizu,"Friday, 02 Nov 2018, 10:00",0:0,Marathonbet,2.55,3.42,3.55,3.65,2.66,2.07
Japan,J1 League 2018,Shonan - Shimizu,"Friday, 02 Nov 2018, 10:00",0:0,Pinnacle,2.93,3.48,3.53,3.69,2.46,2.11
Spain,LaLiga2 2018/2019,Lugo - Albacete,"Saturday, 23 Mar 2019, 17:00",0:3,Asianodds,2.81,2.62,2.79,2.97,3.11,3.21
Spain,LaLiga2 2018/2019,Lugo - Albacete,"Saturday, 23 Mar 2019, 17:00",0:3,Marathonbet,2.29,2.57,3.1,2.92,3.46,3.15
Spain,LaLiga2 2018/2019,Lugo - Albacete,"Saturday, 23 Mar 2019, 17:00",0:3,Pinnacle,2.81,2.62,2.79,2.97,3.11,3.21
Austria,2. Liga 2019/2020,A. Lustenau - BW Linz,"Friday, 20 Sep 2019, 17:10",2:1,Asianodds,1.83,2.05,3.97,3.96,4.23,3.4
Austria,2. Liga 2019/2020,A. Lustenau - BW Linz,"Friday, 20 Sep 2019, 17:10",2:1,Marathonbet,1.83,2.0,3.84,3.92,4.05,3.35
Austria,2. Liga 2019/2020,A. Lustenau - BW Linz,"Friday, 20 Sep 2019, 17:10",2:1,Pinnacle,1.83,2.05,3.97,3.96,4.23,3.4
Czech Republic,1. Liga 2018/2019,Brno - Pribram,"Wednesday, 29 May 2019, 16:00",3:3,Asianodds,2.14,2.12,3.2,3.49,2.92,3.65
Czech Republic,1. Liga 2018/2019,Brno - Pribram,"Wednesday, 29 May 2019, 16:00",3:3,Marathonbet,2.39,2.09,3.18,3.45,3.13,3.52
Czech Republic,1. Liga 2018/2019,Brno - Pribram,"Wednesday, 29 May 2019, 16:00",3:3,Pinnacle,2.35,2.12,3.29,3.48,3.2,3.66
Germany,3. Liga 2018/2019,Aalen - Wehen,"Saturday, 28 Jul 2018, 12:00",1:2,Asianodds,2.6,3.62,3.1,3.43,2.68,2.15
Germany,3. Liga 2018/2019,Aalen - Wehen,"Saturday, 28 Jul 2018, 12:00",1:2,Marathonbet,2.83,3.58,3.28,3.46,2.68,2.16
Germany,3. Liga 2018/2019,Aalen - Wehen,"Saturday, 28 Jul 2018, 12:00",1:2,Pinnacle,2.73,3.62,3.19,3.43,2.8,2.13
Russia,FNL 2013/2014,Spartak Nalchik - T. Moscow,"Tuesday, 01 Oct 2013, 15:00",0:0,Marathonbet,2.3,2.45,3.2,3.2,3.4,3.1
Russia,Premier League 2015/2016,FK Anzi Makhackala - Rubin Kazan,"Sunday, 01 Nov 2015, 13:30",1:2,Marathonbet,2.5,2.55,3.3,3.08,3.15,3.3
Russia,Premier League 2015/2016,FK Anzi Makhackala - Rubin Kazan,"Sunday, 01 Nov 2015, 13:30",1:2,Pinnacle,2.55,2.32,3.29,3.31,3.04,3.4
France,Ligue 1 2012/2013,Lorient - Sochaux,"Wednesday, 12 Dec 2012, 19:00",2:0,Marathonbet,1.6,1.59,3.5,4.0,8.69,6.8
France,Ligue 1 2012/2013,Lorient - Sochaux,"Wednesday, 12 Dec 2012, 19:00",2:0,Pinnacle,1.77,1.61,3.66,4.01,5.33,6.75
Greece,Super League 2013/2014,Veria - Atromitos,"Saturday, 15 Mar 2014, 14:00",1:1,Marathonbet,4.15,3.35,3.35,3.15,1.99,2.35
Greece,Super League 2013/2014,Veria - Atromitos,"Saturday, 15 Mar 2014, 14:00",1:1,Pinnacle,4.35,3.47,3.39,3.02,1.98,2.46
Serbia,Super Liga 2014/2015,Radnicki Nis - FK Crvena zvezda,"Monday, 23 Feb 2015, 15:00",0:0,Marathonbet,5.6,8.4,3.75,4.35,1.65,1.42
Greece,Super League 2018/2019,OFI Crete - Panathinaikos,"Sunday, 09 Dec 2018, 15:15",3:1,Asianodds,3.31,3.26,3.1,3.01,2.51,2.56
Greece,Super League 2018/2019,OFI Crete - Panathinaikos,"Sunday, 09 Dec 2018, 15:15",3:1,Marathonbet,3.28,3.25,3.0,3.0,2.38,2.4
Greece,Super League 2018/2019,OFI Crete - Panathinaikos,"Sunday, 09 Dec 2018, 15:15",3:1,Pinnacle,3.39,3.26,3.03,3.01,2.43,2.55
Serbia,Super Liga 2017/2018,Rad Beograd - Vojvodina,"Saturday, 28 Oct 2017, 17:00",0:3,Asianodds,3.35,3.59,3.3,3.33,1.93,2.19
Serbia,Super Liga 2017/2018,Rad Beograd - Vojvodina,"Saturday, 28 Oct 2017, 17:00",0:3,Marathonbet,4.3,3.74,3.5,3.26,1.87,2.09
Serbia,Super Liga 2017/2018,Rad Beograd - Vojvodina,"Saturday, 28 Oct 2017, 17:00",0:3,Pinnacle,4.43,3.59,3.33,3.33,1.94,2.19
Portugal,Primeira Liga 2017/2018,Belenenses - Braga,"Sunday, 29 Apr 2018, 19:15",0:1,Asianodds,5.5,6.4,3.7,4.41,1.59,1.57
Portugal,Primeira Liga 2017/2018,Belenenses - Braga,"Sunday, 29 Apr 2018, 19:15",0:1,Marathonbet,4.9,6.1,3.76,4.4,1.8,1.58
Portugal,Primeira Liga 2017/2018,Belenenses - Braga,"Sunday, 29 Apr 2018, 19:15",0:1,Pinnacle,6.24,6.14,4.07,4.41,1.61,1.57
Denmark,Superliga 2013/2014,Odense - Midtjylland,"Saturday, 22 Feb 2014, 17:00",2:1,Marathonbet,2.72,3.1,3.45,3.45,2.72,2.42
Denmark,Superliga 2013/2014,Odense - Midtjylland,"Saturday, 22 Feb 2014, 17:00",2:1,Pinnacle,2.92,3.09,3.45,3.45,2.51,2.43
Turkey,TFF 1. Lig 2016/2017,Gaziantep - Bandirmaspor,"Saturday, 28 Jan 2017, 15:00",3:1,Marathonbet,2.54,2.02,3.15,3.38,3.08,4.05
Turkey,TFF 1. Lig 2016/2017,Gaziantep - Bandirmaspor,"Saturday, 28 Jan 2017, 15:00",3:1,Pinnacle,2.16,2.02,3.28,3.36,3.74,4.12
Russia,Premier League 2014/2015,CSKA Moscow - T. Moscow,"Saturday, 02 Aug 2014, 18:30",4:1,Marathonbet,1.3,1.33,5.7,5.4,13.0,12.0
Russia,Premier League 2014/2015,CSKA Moscow - T. Moscow,"Saturday, 02 Aug 2014, 18:30",4:1,Pinnacle,1.49,1.34,4.36,5.05,7.65,12.0
